"","DATETIME","LEVEL_T1","LEVEL_T2","LEVEL_T3","LEVEL_T4","LEVEL_T5","LEVEL_T6","LEVEL_T7","FLOW_PU1","STATUS_PU1","FLOW_PU2","STATUS_PU2","FLOW_PU3","STATUS_PU3","FLOW_PU4","STATUS_PU4","FLOW_PU5","STATUS_PU5","FLOW_PU6","STATUS_PU6","FLOW_PU7","STATUS_PU7","FLOW_PU8","STATUS_PU8","FLOW_PU9","STATUS_PU9","FLOW_PU10","STATUS_PU10","FLOW_PU11","STATUS_PU11","FLOW_V2","STATUS_V2","PRESSURE_J280","PRESSURE_J269","PRESSURE_J300","PRESSURE_J256","PRESSURE_J289","PRESSURE_J415","PRESSURE_J302","PRESSURE_J306","PRESSURE_J307","PRESSURE_J317","PRESSURE_J14","PRESSURE_J422","ATT_FLAG"
"2364","10/10/16 11",5.5,2.46,3.15,4.16,1.69,5.5,4.85,88.55,"True",88.57,"True",0,"False",32.74,"True",0,"False",0,"False",47.5,"True",38.84,"True",0,"False",0,"False",0,"False",0,"False",2.98,39.05,22.59,88.42,22.65,84.67,31.65,86.53,31.65,56.88,43.59,24.32,"True"
"2365","10/10/16 12",5.05,1.53,3.63,4.24,2.24,5.07,2.79,88.98,"True",89,"True",0,"False",32.89,"True",0,"False",0,"False",47.45,"True",39.26,"True",0,"False",0,"False",0,"False",0,"False",2.98,38.83,21.65,87.24,21.71,83.83,31.19,85.23,31.19,56.99,43.22,23.38,"True"
"2366","10/10/16 13",5.23,0.68,4.07,4.09,2.59,5.21,2.81,88.69,"True",88.71,"True",0,"False",31.98,"True",0,"False",0,"False",46.94,"True",36.42,"True",0,"False",32,"True",0,"False",0,"False",2.98,38.98,20.96,87.97,21.01,84.05,24.96,84.42,24.84,68.1,43.16,22.67,"True"
"2367","10/10/16 14",5.06,0.78,4.56,4.17,3.12,5.4,2.93,94.89,"True",94.91,"True",0,"False",34.63,"True",0,"False",0,"False",48.81,"True",36.04,"True",0,"False",31.35,"True",0,"False",112.43,"True",2.98,35.71,25.86,88.6,25.92,85.54,22.45,82.6,22.33,67.86,29.01,28.11,"True"
"2368","10/10/16 15",4.74,1.08,5,4.31,3.44,5.5,3.11,94.15,"True",94.17,"True",0,"False",33.86,"True",0,"False",0,"False",49.12,"True",35.8,"True",0,"False",30.47,"True",0,"False",112.78,"True",2.98,36.11,26.2,90.21,26.26,85.3,23.13,83.71,23.02,71.5,29.34,28.44,"True"
"2369","10/10/16 16",4.49,1.46,5.28,4.33,3.88,5.5,3.66,93.92,"True",93.94,"True",0,"False",0,"False",0,"False",0,"False",49.64,"True",35.56,"True",0,"False",30.54,"True",0,"False",102.69,"True",2.98,36.23,28.29,73.54,28.25,86.29,23.25,84.25,23.14,71.38,30.96,30.06,"True"
"2370","10/10/16 17",4.4,2.03,4.93,4.51,3.49,5.5,4.21,93.13,"True",93.15,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.24,"True",0,"False",83.82,"True",2.98,36.65,31.72,74.34,31.72,63.64,30.23,63.05,30.11,72.53,34.08,33.18,"True"
"2371","10/10/16 18",4.42,2.9,4.62,3,2.83,5.5,4.62,93.39,"True",93.41,"True",0,"False",0,"False",0,"False",0,"False",50.3,"True",0,"False",0,"False",31.84,"True",0,"False",98.38,"True",2.98,36.51,29.39,72.9,29.35,86.09,30.25,62.23,30.13,73.96,32.04,31.14,"True"
"2372","10/10/16 19",4.46,3.41,4.27,3.31,2.14,5.32,4.03,94.05,"True",94.07,"True",0,"False",0,"False",0,"False",0,"False",50.64,"True",0,"False",0,"False",0,"False",0,"False",95.05,"True",2.98,36.16,29.66,71.65,29.62,85.71,32.88,59.83,32.88,57.72,32.29,31.39,"True"
"2373","10/10/16 20",4.42,3.86,3.88,3.47,1.6,4.94,2.36,94.2,"True",94.22,"True",0,"False",0,"False",0,"False",0,"False",50.83,"True",36.87,"True",0,"False",31.8,"True",0,"False",90.7,"True",2.98,36.08,29.86,69.43,29.82,85.52,22.4,81.07,22.29,66.38,32.46,31.56,"True"
"2374","10/10/16 21",4.22,4.28,3.42,3.53,1.84,5.01,2.05,95.03,"True",95.05,"True",0,"False",0,"False",0,"False",0,"False",51.01,"True",36.36,"True",0,"False",31.83,"True",0,"False",85.81,"True",2.98,35.64,30,67.4,29.96,85.3,21.97,81.55,21.85,65.72,32.57,31.67,"True"
"2375","10/10/16 22",3.99,4.63,2.91,3.49,2.15,4.94,1.47,94.7,"True",94.71,"True",0,"False",38.01,"True",0,"False",0,"False",50.98,"True",36.31,"True",0,"False",31.63,"True",0,"False",90.61,"True",2.98,35.82,28.99,86.27,29.07,84.46,22.16,81.83,22.05,66.59,32.06,31.16,"True"
"2376","10/10/16 23",3.79,4.65,3.32,3.21,2.47,5.07,1.51,95.72,"True",95.74,"True",0,"False",36.93,"True",0,"False",0,"False",50.45,"True",35.73,"True",0,"False",31.57,"True",0,"False",85.97,"True",2.98,35.27,29.01,87.7,29.08,85.55,21.66,82.36,21.54,66.3,32.03,31.13,"True"
"2377","11/10/16 00",2.54,4.63,3.76,3.38,2.88,5.16,1.42,94.69,"True",94.71,"True",0,"False",36.05,"True",0,"False",0,"False",49.84,"True",35.79,"True",0,"False",31.49,"True",0,"False",89.74,"True",2.98,35.82,29.03,89.29,29.1,86.74,22.18,82.78,22.07,67.1,32.05,31.15,"True"
"2378","11/10/16 01",2.39,4.67,4.25,3.77,3.27,5.32,1.63,94.52,"True",94.54,"True",0,"False",35.53,"True",0,"False",0,"False",49.79,"True",35.21,"True",0,"False",31.47,"True",0,"False",89.76,"True",2.98,35.91,29.08,90.26,29.15,86.9,22.36,83.97,22.24,67.36,32.09,31.19,"True"
"2379","11/10/16 02",2.26,4.71,4.74,4.13,3.81,5.5,1.86,94.09,"True",94.11,"True",0,"False",34.2,"True",0,"False",0,"False",49.17,"True",34.69,"True",0,"False",31.18,"True",0,"False",90.6,"True",2.98,36.14,29.18,92.63,29.25,88.19,22.72,85.23,22.6,68.7,32.17,31.27,"True"
"2380","11/10/16 03",2.27,4.9,5.3,4.26,3.91,5.5,2.73,92.39,"True",92.4,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",31.13,"True",0,"False",71.13,"True",2.98,37.04,33.36,76.19,33.36,69.23,30.06,64.63,29.95,76.21,35.65,34.75,"True"
"2381","11/10/16 04",2.46,5.64,5.07,3.47,3.46,5.5,3.93,86.36,"True",86.37,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",30.82,"True",0,"False",0,"False",2.98,40.19,30.64,76.48,30.64,67.69,33.06,64.31,32.95,80.26,44.5,31.83,"True"
"2382","11/10/16 05",3.02,5.39,4.88,3.36,3.04,5.41,4.39,84.74,"True",84.76,"True",0,"False",0,"False",0,"False",0,"False",48.47,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,41.02,28.52,73.8,28.48,88.73,36.93,63.94,36.93,61.75,45.97,29.88,"True"
"2383","11/10/16 06",3.61,4.88,4.55,4.11,2.64,5.24,3.78,85.44,"True",85.45,"True",0,"False",0,"False",0,"False",0,"False",49,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,40.66,27.96,75.25,27.93,87.19,36.85,63.03,36.85,60.67,45.66,29.33,"True"
"2384","11/10/16 07",4.15,4.4,4.31,4.42,2.12,5.01,2.96,86.29,"True",86.31,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,40.22,29.4,74.84,29.4,67.75,36.7,61.58,36.7,56.17,45.25,30.59,"True"
"2385","11/10/16 08",4.5,4.4,4.07,3.38,1.55,5.07,2.65,68.84,"True",68.85,"True",0,"False",0,"False",0,"False",0,"False",0,"False",40.71,"True",0,"False",35.46,"True",0,"False",0,"False",2.99,48.88,29.4,74.16,29.4,60.85,39.4,90.61,39.25,69.39,58.49,30.59,"True"
"2386","11/10/16 09",4.5,4,3.8,2.98,2.39,5.31,2.8,82.53,"True",82.54,"True",0,"False",0,"False",0,"False",0,"False",50.06,"True",38.94,"True",0,"False",33.44,"True",0,"False",0,"False",2.98,42.15,27.01,67.84,26.96,84.19,30.07,84.82,29.94,67.99,48.72,28.38,"True"
"2387","11/10/16 10",4.5,3.47,3.29,2.93,2.77,5.46,2.72,80.19,"True",80.21,"True",0,"False",0,"False",0,"False",0,"False",49.38,"True",38.85,"True",0,"False",33.79,"True",0,"False",0,"False",2.98,43.33,26.52,69.24,26.48,85.01,31.84,86.77,31.71,68.41,50.46,27.89,"True"
"2388","11/10/16 11",4.5,2.85,3.06,3.14,3.32,5.5,2.89,72.36,"True",72.37,"True",0,"False",34.06,"True",0,"False",0,"False",47.42,"True",40.5,"True",0,"False",33.51,"True",0,"False",0,"False",2.99,47.19,22.84,86.52,22.91,85.08,37.44,89.08,37.31,75.1,56.08,24.59,"True"
"2389","11/10/16 12",4.5,1.99,3.49,3.5,3.89,5.5,3.76,60.17,"True",60.18,"True",0,"False",32.83,"True",0,"False",0,"False",47.55,"True",42,"True",0,"False",34.82,"True",0,"False",0,"False",2.99,52.91,22.11,87.79,22.17,84.1,45.34,93.87,45.2,77.9,64.23,23.84,"True"
"2390","11/10/16 13",4.5,1.14,3.95,3.61,3.52,5.44,4.49,38.92,"True",38.92,"True",0,"False",34.14,"True",0,"False",0,"False",46.75,"True",0,"False",0,"False",0,"False",0,"False",0,"False",3,61.88,21.2,84.75,21.26,84.62,71.11,63.05,71.11,60.74,77.41,22.94,"True"
"2391","11/10/16 14",4.48,0.6,4.29,3.9,2.86,5.2,3.46,92.39,"True",92.41,"True",0,"False",34.32,"True",0,"False",0,"False",49.19,"True",0,"False",0,"False",0,"False",0,"False",122.39,"True",2.98,37.04,26.15,89.4,26.21,85.11,33.92,61.37,33.92,55.73,29.38,28.48,"True"
"2392","11/10/16 15",4.4,1,4.77,3.96,2.04,5.09,2.58,92.93,"True",92.95,"True",0,"False",33.95,"True",0,"False",0,"False",49,"True",0,"False",0,"False",33.39,"True",0,"False",118.45,"True",2.98,36.75,26.38,90.24,26.44,85.71,30.66,61.65,30.53,68.75,29.57,28.67,"True"
"2393","11/10/16 16",4.25,1.36,5.27,4.16,1.39,5.32,2.8,93.59,"True",93.61,"True",0,"False",34.75,"True",0,"False",0,"False",48.92,"True",36.36,"True",0,"False",31.41,"True",0,"False",113.79,"True",2.98,36.41,26.48,89.01,26.55,85.96,23.23,82.83,23.11,68.44,29.65,28.75,"True"
"2394","11/10/16 17",4.01,1.88,5.07,4.39,1.9,5.5,3.14,93.47,"True",93.49,"True",0,"False",0,"False",0,"False",0,"False",49.43,"True",36.47,"True",0,"False",30.42,"True",0,"False",102.55,"True",2.98,36.47,28.71,72.86,28.68,87.13,23.48,82.86,23.37,72.02,31.39,30.49,"True"
"2395","11/10/16 18",3.85,2.66,4.69,3.61,2.36,5.5,3.78,93.09,"True",93.11,"True",0,"False",0,"False",0,"False",0,"False",0,"False",36.38,"True",0,"False",30.22,"True",0,"False",81.35,"True",2.98,36.67,32.1,73.26,32.1,64.11,23.69,83.24,23.58,72.87,34.45,33.55,"True"
"2396","11/10/16 19",3.67,3.31,4.35,3.18,2.81,5.5,4.46,95.5,"True",95.51,"True",0,"False",0,"False",0,"False",0,"False",50.95,"True",35.92,"True",0,"False",30.54,"True",0,"False",90.07,"True",2.98,35.39,29.26,70.43,29.22,84.69,22.25,82.61,22.14,70.4,31.86,30.96,"True"
"2397","11/10/16 20",5.37,3.71,3.91,3.09,3.18,5.5,4.59,94.46,"True",94.48,"True",0,"False",0,"False",0,"False",0,"False",51.35,"True",35.87,"True",0,"False",30.61,"True",0,"False",90.83,"True",2.98,35.94,29.68,69.23,29.64,84.29,22.8,83.25,22.69,70.7,32.29,31.39,"True"
"2398","11/10/16 21",4.96,4,3.45,2.82,3.58,5.5,4.71,117.82,"True",0,"False",0,"False",0,"False",0,"False",0,"False",51.01,"True",35.07,"True",0,"False",30.55,"True",0,"False",67.27,"True",2.99,23.01,29.03,69.51,28.99,84.33,19.89,81.74,19.78,67.97,31.5,30.6,"False"
"2399","11/10/16 22",4.46,4.16,3.01,2.72,3.83,5.5,4.23,118.61,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.42,"True",34.65,"True",0,"False",30.24,"True",0,"False",61.99,"True",2.99,22.55,29.09,68.58,29.05,85.55,19.53,82.09,19.42,68.64,31.52,30.62,"False"
"2400","11/10/16 23",4,4.05,3.23,2.97,3.62,5.5,4.12,116.18,"True",0,"False",0,"False",36.28,"True",0,"False",0,"False",50.69,"True",0,"False",0,"False",32,"True",0,"False",78.15,"True",2.99,23.95,28.34,88.2,28.42,84.39,27.4,61.69,27.28,70.56,31.31,30.41,"False"
"2401","12/10/16 00",3.68,3.95,3.69,2.89,2.75,5.5,4.21,115.59,"True",0,"False",0,"False",35.63,"True",0,"False",0,"False",50.17,"True",0,"False",0,"False",31.85,"True",0,"False",80.8,"True",2.99,24.29,28.31,89.32,28.38,85.39,27.67,62.22,27.55,71.36,31.27,30.37,"False"
"2402","12/10/16 01",3.42,3.89,4.18,3.11,2.07,5.5,4.44,116.81,"True",0,"False",0,"False",34.06,"True",0,"False",0,"False",49.72,"True",0,"False",0,"False",30.65,"True",0,"False",75.74,"True",2.99,23.59,28.25,91.93,28.31,86.19,27.15,60.85,27.04,74.91,31.15,30.25,"False"
"2403","12/10/16 02",3.14,3.81,4.73,3.47,1.62,5.34,4.13,116.12,"True",0,"False",0,"False",34.16,"True",0,"False",0,"False",49.16,"True",36.9,"True",0,"False",0,"False",0,"False",78.46,"True",2.99,23.98,28.21,91.74,28.27,87.23,26.6,85.12,26.6,59.02,31.12,30.22,"False"
"2404","12/10/16 03",2.89,3.76,5.26,3.97,2.28,5.02,2.72,116.22,"True",0,"False",0,"False",33,"True",0,"False",0,"False",47.93,"True",36.57,"True",0,"False",0,"False",0,"False",77.95,"True",2.99,23.92,28.2,93.61,28.26,89.52,26.55,85.68,26.55,58.92,31.08,30.18,"False"
"2405","12/10/16 04",2.62,4.02,5.2,4.38,2.92,5.19,3.03,115.58,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",34.61,"True",0,"False",29.92,"True",0,"False",55.86,"True",2.99,24.29,31.23,75.73,31.23,69.75,21.23,83.86,21.13,71.39,33.45,32.55,"False"
"2406","12/10/16 05",2.45,4.59,4.95,3.66,3.54,5.5,4.12,116.31,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",34.02,"True",0,"False",28.12,"True",0,"False",49.82,"True",2.99,23.87,31.38,76.77,31.38,67.72,21.37,84.99,21.27,77.05,33.58,32.68,"False"
"2407","12/10/16 06",2.34,5.02,4.79,3.22,3.93,5.4,4.35,115.73,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.56,"True",0,"False",0,"False",0,"False",0,"False",66.61,"True",2.99,24.21,30.05,75.23,30.01,86.25,29.84,64.72,29.84,60.28,32.51,31.61,"False"
"2408","12/10/16 07",2.37,5.18,4.54,3.5,3.5,5.14,3.22,116.22,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.03,"True",0,"False",0,"False",0,"False",0,"False",63.89,"True",2.99,23.92,30.17,71.67,30.13,87.41,29.78,63.04,29.78,57.8,32.61,31.71,"False"
"2409","12/10/16 08",2.26,5.31,4.14,3.96,2.84,5.11,2.77,116.53,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.42,"True",0,"False",0,"False",32.62,"True",0,"False",60.4,"True",2.99,23.75,30.21,71.75,30.17,86.69,26.79,60.88,26.67,67.72,32.64,31.74,"False"
"2410","12/10/16 09",2.12,5.41,3.75,4.19,1.96,5.28,2.72,118.03,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.52,"True",0,"False",0,"False",32.44,"True",0,"False",52.13,"True",2.99,22.88,30.22,69.14,30.18,86.49,26.04,60.55,25.91,67.63,32.61,31.71,"False"
"2411","12/10/16 10",1.85,5.38,3.29,4.34,1.64,5.41,2.62,118.52,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.54,"True",35.42,"True",0,"False",30.46,"True",0,"False",46.58,"True",2.99,22.6,30.17,71.36,30.13,86.41,19.08,80.32,18.97,67.48,32.54,31.64,"False"
"2412","12/10/16 11",1.56,5.33,2.93,4.43,1.93,5.5,2.86,118.29,"True",0,"False",0,"False",35.82,"True",0,"False",0,"False",50.17,"True",34.68,"True",0,"False",29.13,"True",0,"False",55.69,"True",2.99,22.74,29,89.74,29.07,86.08,19.71,82.23,19.61,72.34,31.84,30.94,"False"
"2413","12/10/16 12",1.31,5.01,3.45,4.48,2.47,5.5,3.68,120.89,"True",0,"False",0,"False",36.45,"True",0,"False",0,"False",48.63,"True",34.59,"True",0,"False",27.71,"True",0,"False",47.25,"True",2.99,21.23,28.33,87.88,28.4,88.35,18.47,81.13,18.37,75.33,31.12,30.22,"False"
"2414","12/10/16 13",0.99,5,3.91,3.46,2.85,5.48,4.72,97.24,"True",97.26,"True",0,"False",34.87,"True",0,"False",0,"False",0,"False",36.39,"True",0,"False",0,"False",0,"False",62.13,"True",2.97,34.45,30.38,92.7,30.49,63.38,25.62,85.09,25.62,56.54,32.83,31.93,"False"
"2415","12/10/16 14",1.11,5.05,4.48,2.88,3.44,5.05,2.69,97.7,"True",97.72,"True",0,"False",35.12,"True",0,"False",0,"False",50.81,"True",36.55,"True",0,"False",0,"False",0,"False",67.5,"True",2.97,34.21,29.16,91.05,29.22,84.95,25.48,84.65,25.48,54.87,32.04,31.14,"False"
"2416","12/10/16 15",1.09,4.85,4.99,2.95,3.87,5.04,2.17,97.98,"True",98,"True",0,"False",35.23,"True",0,"False",0,"False",50.73,"True",34.39,"True",0,"False",30.71,"True",0,"False",67.18,"True",2.97,34.06,28.95,90.65,29.01,84.91,19.53,82.54,19.42,67.1,31.83,30.93,"False"
"2417","12/10/16 16",1.12,4.75,5.27,3,3.7,5.24,2.37,97.09,"True",97.11,"True",0,"False",0,"False",0,"False",0,"False",50.77,"True",0,"False",0,"False",32.4,"True",0,"False",68.47,"True",2.97,34.53,29.83,71.45,29.78,85.61,26.3,63.09,26.17,68.01,32.3,31.4,"False"
"2418","12/10/16 17",1.25,4.94,4.83,3.18,3.01,5.43,2.53,97.22,"True",97.24,"True",0,"False",0,"False",0,"False",0,"False",50.98,"True",0,"False",0,"False",32.37,"True",0,"False",67.01,"True",2.97,34.46,29.97,73.62,29.92,85.33,26.32,62.66,26.2,68.15,32.43,31.53,"False"
"2419","12/10/16 18",1.37,5.11,4.5,3.24,2.36,5.5,2.81,97.24,"True",97.26,"True",0,"False",0,"False",0,"False",0,"False",50.63,"True",0,"False",0,"False",31.25,"True",0,"False",66,"True",2.97,34.45,30.12,73.5,30.08,86.17,26.54,61.87,26.43,72.29,32.58,31.68,"False"
"2420","12/10/16 19",1.48,5.27,4.18,3.5,1.69,5.5,3.47,97.21,"True",97.23,"True",0,"False",0,"False",0,"False",0,"False",50.63,"True",0,"False",0,"False",31.48,"True",0,"False",65.22,"True",2.97,34.47,30.26,69.03,30.22,86.32,26.58,60.03,26.47,71.53,32.72,31.82,"False"
"2421","12/10/16 20",1.47,5.4,3.7,3.73,1.74,5.5,3.79,97.67,"True",97.69,"True",0,"False",0,"False",0,"False",0,"False",51.09,"True",35.93,"True",0,"False",30.56,"True",0,"False",61.46,"True",2.97,34.23,30.31,71.01,30.27,85.44,19.49,79.83,19.38,67.55,32.75,31.85,"False"
"2422","12/10/16 21",1.42,5.51,3.31,3.68,1.89,5.5,3.42,96.03,"True",96.05,"True",0,"False",0,"False",0,"False",0,"False",50.55,"True",35.42,"True",0,"False",30.26,"True",0,"False",0,"False",2.98,35.1,28.48,69.43,28.44,84.7,20,81.24,19.9,69.07,37.69,29.86,"False"
"2423","12/10/16 22",1.56,4.88,3.09,3.48,2.26,5.5,3.52,94.99,"True",95,"True",0,"False",35.51,"True",0,"False",0,"False",48.91,"True",35.87,"True",0,"False",30.88,"True",0,"False",0,"False",2.98,35.66,24.53,85.75,24.6,84.04,20.3,80.74,20.18,67.31,38.3,26.32,"False"
"2424","12/10/16 23",1.75,3.99,3.48,3.4,2.47,5.5,3.13,94.35,"True",94.37,"True",0,"False",34.01,"True",0,"False",0,"False",48.81,"True",35.6,"True",0,"False",30.66,"True",0,"False",0,"False",2.98,36,23.83,87.6,23.89,83.5,20.82,81.75,20.71,68.56,38.72,25.59,"False"
"2425","13/10/16 00",1.96,3.11,3.93,3.19,2.82,5.5,3.14,92.34,"True",92.36,"True",0,"False",32.89,"True",0,"False",0,"False",48.33,"True",35.78,"True",0,"False",30.24,"True",0,"False",0,"False",2.98,37.07,23.14,88.73,23.19,83.71,21.99,82.59,21.88,71.11,39.94,24.88,"False"
"2426","13/10/16 01",2.26,2.25,4.4,3.19,3.2,5.5,3.65,93.44,"True",93.46,"True",0,"False",31.92,"True",0,"False",0,"False",47.55,"True",35.1,"True",0,"False",29.76,"True",0,"False",0,"False",2.98,36.48,22.48,89.58,22.53,84.46,21.85,83.64,21.74,72.5,39.4,24.19,"False"
"2427","13/10/16 02",2.49,1.41,4.89,3.43,3.73,5.5,4.34,91.57,"True",91.58,"True",0,"False",31.06,"True",0,"False",0,"False",47.12,"True",34.89,"True",0,"False",29.54,"True",0,"False",0,"False",2.98,37.48,21.78,90.2,21.83,84.54,23.01,85.17,22.9,74.38,40.55,23.48,"False"
"2428","13/10/16 03",2.95,0.64,5.25,3.69,3.72,5.36,4.13,87.07,"True",87.08,"True",0,"False",0,"False",0,"False",0,"False",46.79,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,39.82,23.89,75.75,23.85,87.14,34.98,64.51,34.98,60.32,44.13,25.24,"False"
"2429","13/10/16 04",3.26,0.91,5.01,4.35,3.29,5.1,3.07,94.29,"True",94.31,"True",0,"False",0,"False",0,"False",0,"False",47.29,"True",0,"False",0,"False",0,"False",0,"False",101.63,"True",2.98,36.03,27.85,77.06,27.81,90.22,31.36,64.28,31.36,59.81,30.5,29.6,"False"
"2430","13/10/16 05",3.47,1.72,4.86,4.04,2.9,5.08,2.89,94.24,"True",94.26,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.08,"True",0,"False",79.66,"True",2.98,36.06,30.99,76.5,30.99,68.54,28.73,63.54,28.61,71.61,33.33,32.43,"False"
"2431","13/10/16 06",3.6,2.55,4.69,3.17,2.44,5.46,3.8,93.78,"True",93.79,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",31.86,"True",0,"False",77.33,"True",2.98,36.31,31.59,75.1,31.59,67.44,29.03,63.11,28.91,72.68,33.92,33.02,"False"
"2432","13/10/16 07",3.74,3.11,4.43,3.5,1.98,5.45,4.55,93.91,"True",93.93,"True",0,"False",0,"False",0,"False",0,"False",49.78,"True",0,"False",0,"False",0,"False",0,"False",93.79,"True",2.98,36.24,29.35,74.68,29.31,87.08,31.82,61.85,31.82,59.25,31.96,31.06,"False"
"2433","13/10/16 08",3.94,3.57,4.17,3.94,1.37,5.13,3.11,95.36,"True",95.38,"True",0,"False",0,"False",0,"False",0,"False",49.86,"True",37.94,"True",0,"False",0,"False",0,"False",86.99,"True",2.98,35.46,29.43,71.91,29.39,87,27.82,84.43,27.82,56.61,32,31.1,"False"
"2434","13/10/16 09",3.8,3.94,3.79,4.28,1.86,5.12,2.64,96.55,"True",96.57,"True",0,"False",0,"False",0,"False",0,"False",50.53,"True",36.06,"True",0,"False",31.07,"True",0,"False",80.36,"True",2.98,34.82,29.45,71.99,29.4,85.7,20.91,81.02,20.79,67.28,31.98,31.08,"False"
"2435","13/10/16 10",3.59,4.25,3.44,4.23,2.14,5.29,2.67,95.98,"True",96,"True",0,"False",0,"False",0,"False",0,"False",50.34,"True",35.93,"True",0,"False",30.99,"True",0,"False",80.05,"True",2.98,35.13,29.75,69.98,29.71,86.38,21.21,81.56,21.1,67.84,32.28,31.38,"False"
"2436","13/10/16 11",3.44,4.55,3.01,4.37,2.47,5.49,2.87,95.58,"True",95.6,"True",0,"False",0,"False",0,"False",0,"False",50.17,"True",35.38,"True",0,"False",31.22,"True",0,"False",79.2,"True",2.98,35.35,30.03,70.87,29.99,86.99,21.43,82.74,21.31,67.28,32.55,31.65,"False"
"2437","13/10/16 12",3.34,4.75,3.43,3.88,2.95,5.5,2.91,95.13,"True",95.15,"True",0,"False",36.46,"True",0,"False",0,"False",0,"False",35.25,"True",0,"False",30.4,"True",0,"False",75.41,"True",2.98,35.59,30.67,90.2,30.78,64.01,21.81,83.35,21.7,70.42,33.2,32.3,"False"
"2438","13/10/16 13",3.28,5.04,3.95,2.89,3.45,5.5,3.33,95.61,"True",95.63,"True",0,"False",34.99,"True",0,"False",0,"False",50.63,"True",35.62,"True",0,"False",30.39,"True",0,"False",80.22,"True",2.98,35.33,29.4,91.52,29.47,85.57,21.5,82.39,21.39,70.11,32.36,31.46,"False"
"2439","13/10/16 14",3.19,4.98,4.49,3.1,3.75,5.5,3.63,95.92,"True",95.94,"True",0,"False",35.04,"True",0,"False",0,"False",50.82,"True",34.74,"True",0,"False",30.63,"True",0,"False",79.25,"True",2.98,35.16,29.33,91.36,29.39,85.11,21.46,83.88,21.35,69.29,32.28,31.38,"False"
"2440","13/10/16 15",3.16,4.92,5.01,3.15,3.71,5.5,3.76,95.91,"True",95.92,"True",0,"False",35.8,"True",0,"False",0,"False",50.27,"True",0,"False",0,"False",31.4,"True",0,"False",80.52,"True",2.98,35.17,29.27,89.98,29.34,86.16,28.05,63.88,27.94,73.28,32.24,31.34,"False"
"2441","13/10/16 16",3.18,4.95,5.26,3.46,3.15,5.5,4.41,95.6,"True",95.62,"True",0,"False",0,"False",0,"False",0,"False",50.71,"True",0,"False",0,"False",31.45,"True",0,"False",77.02,"True",2.98,35.33,30.31,73.51,30.27,86.21,28.16,61.53,28.04,73.24,32.83,31.93,"False"
"2442","13/10/16 17",3.28,5.23,4.91,3.67,2.32,5.39,4.27,94.39,"True",94.41,"True",0,"False",0,"False",0,"False",0,"False",50.55,"True",0,"False",0,"False",0,"False",0,"False",80.66,"True",2.98,35.98,30.75,72.17,30.71,86.97,31.47,61.27,31.47,58.19,33.29,32.39,"False"
"2443","13/10/16 18",3.5,5.55,4.51,4,1.56,5.03,2.65,89.4,"True",89.42,"True",0,"False",0,"False",0,"False",0,"False",49.75,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,38.61,28.58,72.15,28.54,86.37,34.13,60.81,34.13,56.26,42.8,29.96,"False"
"2444","13/10/16 19",3.75,5.02,4.13,4.23,1.73,5.2,2.73,92.85,"True",92.87,"True",0,"False",0,"False",0,"False",0,"False",49.75,"True",35.92,"True",0,"False",31.28,"True",0,"False",0,"False",2.98,36.8,28.05,67.51,28.01,85.83,22.18,82.55,22.07,67.85,40.15,29.43,"False"
"2445","13/10/16 20",3.91,4.5,3.61,4.31,2.22,5.4,2.89,92.49,"True",92.51,"True",0,"False",0,"False",0,"False",0,"False",49.5,"True",36.16,"True",0,"False",31.43,"True",0,"False",0,"False",2.98,36.99,27.55,70.71,27.51,85.82,22.32,82.25,22.21,67.44,40.39,28.92,"False"
"2446","13/10/16 21",4.08,3.97,3.2,4.4,2.6,5.5,2.89,92.77,"True",92.79,"True",0,"False",0,"False",0,"False",0,"False",49.67,"True",36.3,"True",0,"False",31.02,"True",0,"False",0,"False",2.98,36.84,27.01,69.5,26.97,84.95,22.34,82.01,22.22,68.86,40.29,28.38,"False"
